Capture Date,Subspecies,Source,Herd,Method,Permanent Id,Ear Tag,Collared?,Serial ,Freq1,Weight (kg),Sex,Age,Class,Temp1,Temp2 ,Temp3,HighTemp,Cnetgun Temp,"Injections (BOSE, IVEMECTIN, Antibiotic)",TISSUE,Blood Red 1,Blood Red 2,Blood Purple,Rump (mm),SWAB,Preg?,Start P,End P,Total P(min),Start H,End H,Total H,AMBIENT,Comments,,Movi Sero,Movi PCR,PI3Sero,EHDSero,EHD2Sero,CESero,BTV
12/15/2012,DESERT,NA,PE,netgun:AW,PE169,Y48,,,,65,F,4+,,101.4,,,101.4,,3,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,
12/15/2012,DESERT,NA,PE,netgun:AW,PE170,B41,,,,71,F,4+,,101.4,96,99.9,101.4,-5.4,3,0,1,1,1,0,0,1,,,,,,,,Alreadly lambed. Placental membrane exposed uterus visualized w ultrasound. COLD!,,,,,,,,
12/14/2012,DESERT,RR,LA,netgun:AW,LA70,W5,,,,,M,6,III,104.2,104.6,,104.6,0.4,3,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
12/14/2012,DESERT,RR,LA,netgun:AW,LA71,B37,,,,98,M,5,III,102.9,,,102.9,,3,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
12/14/2012,DESERT,RR,LA,netgun:AW,LA72,G1,,,,85.5,M,5,III,104.2,103,,104.2,1.2,3,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
12/14/2012,DESERT,RR,LA,netgun:AW,LA73,Y26,,,,66,M,2.5,II,102.7,,,102.7,,3,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,
12/14/2012,DESERT,RR,LA,netgun:AW,LA74,O43,,,,56,M,2,II,105.2,105.4,105.1,105.4,-0.3,3,0,1,1,1,0,0,0,,,,,,,,COOLED W H2O,,,,,,,,
12/14/2012,DESERT,RR,LA,netgun:AW,LA75,W7,,,,108,M,10,IV,104.3,104.2,,104.3,0.1,3,0,1,1,1,0,0,0,,,,,,,,"BLOOD ON NOSTRIL; DID NOT GET UP IN TRAILER, 10CC BANAMINE IM IN TRAILER; 12 CC SOLUDELTA CORT IV AND GOT UP",,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ36,O16,Y,,,,F,2,,102.8,,,102.8,,3,0,1,1,1,0,0,NA,,,,,,,,LACTATING,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ37,B18,Y,,,125LB,F,2,,103.4,103,104.4,104.4,1,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ38,O41,Y,,,156LB,F,ADULT,,104,,,104,,3,0,1,1,1,0,0,NA,,,,,,,,HAS UDDER. NOT LACTATING MAY HAVE LOST LAMB,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ39,G5,Y,,,,F,1,,,,,,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ40,B17,Y,,,,F,4+,,103.1,,,103.1,,3,0,1,1,1,0,0,NA,,,,,,,,LACTATING,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ41,G4,Y,,,165LB,F,4+,,,,,,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ42,W3,Y,,,,F,2,,103.7,103.8,,103.8,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ43,B15,Y,,,161LB,F,4+,,105.1,104.8,,105.1,,3,0,1,1,1,0,0,NA,,,,,,,,HOT,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ44,O18,Y,,,95LB,M,1,,105.1,,,105.1,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ45,O21,Y,,,145LB,F,4+,,102.6,103.6,,103.6,,3,0,1,1,1,0,0,NA,,,,,,,,NOT LACTATING,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ46,W3,Y,,,156LB,F,3,,102.6,,,102.6,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ47,O26,Y,,,143LB,F,6+,,103.8,104.1,104.3,104.3,,3,0,1,1,1,0,0,NA,,,,,,,,LACTATING,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ48,W2,Y,,,121LB,F,ADULT,,102.6,103.2,,103.2,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ49,W9,Y,,,147LB,F,4+,,103,102.5,,103,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ50,Y41,Y,,,130LB,F,3,,104.1,104.3,,104.3,,3,0,1,1,1,0,0,NA,,,,,,,,LACTATING,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ51,Y5,,,,10LB,M,LAMB,,103.5,,,103.5,,3,0,0,0,0,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ52,B3,,,,23LB,M,LAMB,,105,,,105,,3,0,0,0,0,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ53,B12,,,,21LB,M,LAMB,,104.4,,,104.4,,3,0,0,0,0,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ54,B23,,,,14LB,F,LAMB,,104.8,,,104.8,,3,0,0,0,0,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ55,Y10,Y,,,31LB,M,LAMB,,104.7,,,104.7,,3,0,0,0,0,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ56,Y8,Y,,,16LB,F,LAMB,,,,,,,3,0,0,0,0,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ57,W8,Y,,,161LB,F,4+,,103.1,,,103.1,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ58,B78,Y,,,169LB,F,6+,,,,,,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ59,P50,Y,,,178LB,F,4+,,103.8,,,103.8,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ60,B24,Y,,,16LB,M,LAMB,,,,,,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ61,P6,Y,,,143LB,F,3,,103.9,,,103.9,,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ62,Y11,Y,,,112LB,M,2,I,103,104.5,,104.5,1.5,3,0,1,1,1,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ63,B17,Y,,,23LB,M,LAMB,,,,,,,3,0,0,0,0,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ64,Y6,Y,,,21LB,F,LAMB,,103.7,,,103.7,,3,0,0,0,0,0,0,NA,,,,,,,,,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ65,O24,Y,,,152LB,F,4+,,101.6,,,101.6,,3,0,0,0,0,0,0,NA,,,,,,,,MURIAL THE URIAL,,,,,,,,
8/11/2012,Rocky,WH,MZ,dropnet,MZ66,B7,Y,,,14LB,M,LAMB,,104.4,,,104.4,,3,0,1,1,1,0,0,NA,,,,,,,,"THIS CAPTURE INVOLVED ALL SORTS OF HEALTH SAMPLING:EAR SWABS, TICKS, FECES",,,,,,,,
11/4/2011,DESERT,NA,LA,netgun:QS,LA65,O22,,,,,F,5+,,,,,,,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
11/4/2011,DESERT,NA,LA,netgun:QS,LA66,Y15,,,,,F,,,,,,,,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
11/4/2011,DESERT,NA,LA,netgun:QS,LA67,R42,,,,,M,,III,,,,,,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
11/4/2011,DESERT,NA,LA,netgun:QS,LA68,R45,,,,,F,5+,,,,,,,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
11/4/2011,DESERT,NA,LA,netgun:QS,LA69,P10,,,,,F,,,,,,,,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,PE153,Y16,,,,50,M,2,II,104.3,103.9,,104.3,-0.4,3,0,1,1,1,0,0,0,8:05,8:13,0:08,,,,,,,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,PE154,P34,,,,76,M,4,III,108.5,108.4,,108.5,-0.1,3,0,1,1,1,0,0,0,8:45,8:57,0:12,,,,,Cold water enema,,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,PE155,R04,,,,69,M,3,II,108.4,,,108.4,,3,0,1,1,1,0,0,0,10:50,11:00,0:10,,,,,Cold water enema,,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,PE156,B19,,,,54,M,2,II,104.9,105,104.9,105,-0.1,3,0,1,1,1,0,0,0,11:55,12:03,0:08,,,,,,,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,PE157,P46,,,,84,M,9,IV,106,106.5,105.7,106.5,-0.8,3,0,1,1,1,0,0,0,12:30,12:36,0:06,,,,,L HORN TIP BRKN,,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,PE158,B99,,,,66,M,3,II,108.9,,,108.9,,3,0,1,1,1,0,0,0,13:14,13:23,0:09,,,,,40 MG DEXAMETHOSONE SP IV,,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,PE162,O45,,,,53,F,2,,106.3,101,99,106.3,-7.3,3,0,1,1,1,0,0,1,8:02,8:08,0:06,,,,,"Ran out of the trailer and bedded down 100m later. Was alert. Wouldropnet't run off, but wouldropnet't let anyone approach. Was dead in morning. Possible back injury. Her temp plumetted while on the mat. ",,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,PE163,P7,,,,56,F,3.5,,103.5,101.8,,103.5,-1.7,3,0,1,1,1,0,0,1,8:19,8:24,0:05,,,,,,,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,PE164,O35,,,,56,F,4+,,105.1,103.7,,105.1,-1.4,3,0,1,1,1,0,0,1,8:46,8:53,0:07,,,,,RIGHT EYE SHRUNKEN; CORNEAL OPACITY AND BLIND. DIES 2/19/2012,,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,PE165,O5,,,,58,F,6+,,102.6,102.5,99,102.6,-3.6,3,0,1,1,1,0,0,1,9:14,9:20,0:06,,,,,Split broken tip R HORN,,,,,,,,
11/2/2011,DESERT,RR,PE,netgun:QS,,Y4,,,,58,F,2.5,,101.4,102.5,,102.5,1.1,3,0,1,1,1,0,0,1,7:44,7:50,0:06,,,,,Mortality. Lg Hematoma on right side of neck. Blunt force trauma due to capture injury. Airway closed.,,,,,,,,
11/1/2011,DESERT,RR,PE,netgun:QS,PE159,B86,,,,62,F,4+,,103.6,103.3,104,104,0.7,3,0,1,1,1,0,0,1,12:00,12:07,0:07,,,,,,,,,,,,,
11/1/2011,DESERT,RR,PE,netgun:QS,PE160,B95,,,,54,F,2,,105.9,104.2,,105.9,-1.7,3,0,1,1,1,0,0,1,14:00,14:12,0:12,,,,,,,,,,,,,
11/1/2011,DESERT,RR,PE,netgun:QS,PE161,R33,,,,62,F,4,,108.9,107.2,,108.9,-1.7,3,0,1,1,1,0,0,1,14:07,14:15,0:08,,,,,DIES ~12/12/2011. Last live 11/20.,,,,,,,,
11/1/2011,DESERT,RR,PE,netgun:QS,PE166,R6,,,,59,F,4+,,102.8,102.8,102.6,102.8,-0.2,3,0,1,1,1,0,0,1,10:44,10:53,0:09,,,,,,,,,,,,,
11/1/2011,DESERT,RR,PE,netgun:QS,PE167,R25,,,,52,F,2,,103.9,102.5,,103.9,-1.4,3,0,1,1,1,0,0,1,11:00,11:10,0:10,,,,,,,,,,,,,
10/31/2011,DESERT,NA,FC,netgun:QS,,NA,Y,,,NA,F,2,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
10/31/2011,DESERT,NA,FC,netgun:QS,,NA,Y,,,NA,F,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
10/31/2011,DESERT,NA,FC,netgun:QS,,NA,Y,,,NA,F,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
10/31/2011,DESERT,NA,FC,netgun:QS,,NA,Y,,,NA,F,2+,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
10/31/2011,DESERT,NA,FC,netgun:QS,,NA,Y,,,NA,F,5+,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
10/31/2011,DESERT,NA,FC,netgun:QS,,NA,Y,,,NA,F,4+,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
10/31/2011,DESERT,NA,FC,netgun:QS,,NA,Y,,,NA,F,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
10/31/2011,DESERT,NA,FC,netgun:QS,,NA,Y,,,NA,F,3,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE142,R38,,,,,F,4+,,0,,,,,3,0,1,1,1,0,0,1,,,,,,,,Heavy; VP 9,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE143,R9,,,,58,F,4+,,103.3,103.1,102.1,103.3,-1.2,3,0,1,1,1,0,0,1,,,,,,,,VP 11,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE144,R27,,,,57,F,8+,,104.3,104.4,,104.4,0.1,3,0,1,1,1,0,0,1,,,,,,,,VP 1,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE145,B14,,,,,F,6+,,102,101.6,100,102,-2,3,0,1,0,1,0,0,1,,,,,,,,VP 14,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE146,B77,,,,48,F,4,,106.5,106.3,104.6,106.5,-1.9,3,0,1,1,1,0,0,1,,,,,,,,VP 3,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE147,R32,,,,59,F,5,,102.5,102.3,,102.5,-0.2,3,0,1,1,1,0,0,1,,,,,,,,VP 20,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE148,B89,,,,57,F,4+,,104.8,104.4,,104.8,-0.4,3,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE149,B90,,,,58,F,4+,,104.4,103.1,,104.4,-1.3,3,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE150,B88,,,,42,F,1.5,,103.5,101.9,,103.5,-1.6,3,0,1,0,1,0,0,1,,,,,,,,,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE151,B20,,,,,F,4+,,105.2,105.4,103.6,105.4,-1.8,3,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,
10/30/2011,DESERT,FC,PE,netgun:QS,PE152,R10,,,,,F,2.5,,104.8,104.8,,104.8,0,3,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC66,NA,Y,,,NA,M,ADULT,,NA,NA,NA,NA,,3,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC67,NA,Y,,,NA,F,ADULT,,NA,NA,NA,NA,,3,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC68,NA,Y,,,NA,M,ADULT,,NA,NA,NA,NA,,3,,,,,,,,,,,,,,,HUGE,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC69,NA,Y,,,NA,M,5,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC70,NA,Y,,,NA,F,ADULT,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC71,NA,Y,,,NA,F,,,,,,,,3,,,,,,,,,,,,,,,OLD RT EYE INJURY; SQUIRT ANTIBIOTIC ON IT; REPLACED OLD COLLAR,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC72,NA,Y,,,NA,F,ADULT,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC73,NA,Y,,,NA,F,ADULT,,,,,,,3,,,,,,,,,,,,,,,BROOMED LEFT HORN,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC74,NA,Y,,,NA,M,4,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC75,NA,Y,,,NA,M,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC76,NA,Y,,,NA,M,,II,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC77,NA,Y,,,NA,F,ADULT,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC78,NA,Y,,,NA,F,ADULT,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
11/21/2007,DESERT,NA,FC,netgun:QS,FC79,NA,Y,,,NA,M,2,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
10/20/2003,DESERT,NA,FC,netgun,FC11,NA,Y,,,125LB,F,10+,,103.3,,,103.3,,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
10/20/2003,DESERT,NA,FC,netgun,FC48,NA,Y,,,125LB,F,4+,,103.8,104.7,,104.7,,3,0,1,1,1,0,1,,11:42,11:47,5,11:40,,,,OLD COLLAR 13 YELLOW STRAP; PHARYNGEAL SWAB,,,,,,,,
10/20/2003,DESERT,NA,FC,netgun,FC5,NA,Y,,,,F,10+,,103.6,,,103.6,,3,0,1,1,1,0,1,,8:30,8:42,12,,,,,"small laceration upper lip; took off old collar y23, 149.160",,,,,,,,
10/20/2003,DESERT,NA,FC,netgun,FC58,NA,Y,,,135LB,M,2,,102.1,102.2,,102.2,,3,0,1,1,1,0,1,,,,,,,,,,,,,,,,,
10/20/2003,DESERT,NA,FC,netgun,FC59,NA,Y,,,120,F,,,103.6,103.9,,103.9,,3,0,0,0,0,0,0,,8:25,,,,,,,,,,,,,,,
10/20/2003,DESERT,NA,FC,netgun,FC60,NA,Y,,,130LB,F,4+,,104.1,104,104.1,104.1,,3,0,1,1,1,0,1,,9:25,9:35,10,,,,,LACERATION REAR RIGHT LEG LOWER HOCK; CUT ON MID TONGUE,,,,,,,,
10/20/2003,DESERT,NA,FC,netgun,FC61,NA,Y,,,125LB,F,3,,103.5,,,103.5,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
10/20/2003,DESERT,NA,FC,netgun,FC62,NA,Y,,,90LB,F,2,,104.5,104.2,,104.5,,3,0,1,1,1,0,1,,10:40,10:46,6,,,,,,,,,,,,,
10/20/2003,DESERT,NA,FC,netgun,FC63,NA,Y,,,180LB,M,4,,105,105,104.8,105,,3,0,1,1,1,0,1,,10:51,10:57,6,,,,,,,,,,,,,
10/20/2003,DESERT,NA,FC,netgun,FC64,NA,Y,,,155LB,M,3,,104.7,104.8,,104.8,,3,0,1,1,1,0,1,,11:43,11:49,6,,,,,LACERATION ON NOSE,,,,,,,,
10/19/2003,DESERT,NA,FC,netgun,FC12,NA,Y,,,140LB,F,10+,,102.6,103.4,102.8,103.4,,3,0,1,1,1,0,1,,10:38,10:49,11,10:37,10:50,0:00,,SMALL LACERATION BELOW R HORN BASE AND UPPER LIP LACERATION SUTURED,,,,,,,,
10/19/2003,DESERT,NA,FC,netgun,FC54,NA,Y,,,185LB,M,4,,110,109.7,109.3,110,,3,0,1,1,1,0,1,,8:11,8:16,5,,,,,EYES OK; SINUSITIS; BREATHING HARD; HOT RELEASE NOT WELL; TEMP OFF SCALE; RELEASED AND LAYED DOWN THEN GOT UP 9:30; 2CC BANAMINE IV,,,,,,,,
10/19/2003,DESERT,NA,FC,netgun,FC55,NA,Y,,,130LB,F,5,,102,101.7,,102,,3,0,1,0,0,0,1,,9:47,9:53,6,9:45,9:54,0:00,,"RELEASED WELL, NOT ENOUGH BLOOD DRAWN TO FILL ALL TUBES",,,,,,,,
10/19/2003,DESERT,NA,FC,netgun,FC56,NA,Y,,,150LB,M,3.5,,107.1,107.1,106.4,107.1,,3,0,1,1,1,0,1,,9:46,9:54,8,,,,,SMALL ABRASION RT EYELID; PRICKLY PEAR THORNS AROUND RIGHT EYE; BOUNDED AWAY UPON RELEASE,,,,,,,,
10/19/2003,DESERT,NA,FC,netgun,FC57,NA,Y,,,145LB,F,5,,102.6,102.7,103,103,,3,0,1,1,1,0,1,,10:42,10:55,13,,,,,,,,,,,,,
11/7/2001,DESERT,RR,SA,netgun,SAR075,O13,Y,,,NA,M,4+,III,105.4,106.1,106.1,106.1,,1,0,1,1,1,0,1,,12:45,12:55,10,12:44,12:56,12,85,STILL HAS 3 PERMANENT INCISORS,,,,,,,,
11/7/2001,DESERT,RR,SA,netgun,SAR076,R49,Y,,,NA,M,1,I,104.9,105.1,,105.1,,1,0,1,1,1,0,1,,13:15,13:20,5,13:13,13:23,10,9,PHARYNGEAL SWAB,,,,,,,,
11/7/2001,DESERT,RR,SA,netgun,SAR077,O20,Y,,,NA,M,3,III,105.6,105.6,105.6,105.6,,1,0,1,1,1,0,1,,13:15,13:24,9,13:14,13:26,12,85,2 DECIDUOUS TEETH,,,,,,,,
11/7/2001,DESERT,RR,SA,netgun,SAR078,O24,Y,,,NA,M,2,II,106.1,106.1,,106.1,,1,0,1,1,1,0,1,,13:55,14:00,5,13:53,14:02,9,77,PHARYNGEAL SWAB,,,,,,,,
11/7/2001,DESERT,RR,SA,netgun,SAR079,R37,Y,,,NA,M,,II,108,108.8,108.9,108.9,,0,0,1,1,1,0,1,,14:20,14:30,10,14:18,14:33,0:00,,PHARYNGEAL SWAB,,,,,,,,
11/6/2001,DESERT,NA,SA,netgun,SAE067,R55/R56,Y,,,,F,12,,99.9,100.9,102.1,102.1,,0,1,1,1,1,0,1,,10:12,10:24,12,10:12,10:26,14,70,,,,,,,,,
11/6/2001,DESERT,NA,SA,netgun,SAE071,O1,Y,,,,M,3,II,101.5,101.9,101.7,101.9,,0,1,1,1,1,0,1,,10:30,10:41,13,,10:43,24,73,GOOD SHAPE,,,,,,,,
11/6/2001,DESERT,NA,SA,netgun,SAR073,O8,Y,,,,M,3,III,104.7,105.4,105.9,105.9,,0,0,1,1,1,0,1,,12:03,12:11,8,,12:15,70,,,,,,,,,,
6/9/2001,DESERT,NA,SA,netgun,SAE067,R55/R56,Y,,,,F,12,,104.2,101.8,,104.2,,0,0,1,1,1,0,1,,7:42,7:49,5,,,25,75,LACERATION ON R SIDE OF MUZZLE; ALL FRONT TEETH LOOSE; UDDER DRY; DR. STOUT SEWED LACERATION,,,,,,,,
6/9/2001,DESERT,NA,SA,netgun,SAE071,O1,Y,,,,M,3,II,106.3,106.7,106.4,106.7,,0,0,1,1,1,0,1,,12:04,12:10,6,,,49,92,,,,,,,,,
6/9/2001,DESERT,NA,SA,netgun,SAR073,O8,Y,,,,M,3,II,105.4,104.8,104,105.4,,0,0,1,1,1,0,1,,8:15,8:24,9,,,38,77,DR.STOUT SEWED LACERATION ON TOP END OF NOSE; TIGHTENED RADIOCOLLAR; POUREDH20/ALCOHOL ON SAR073,,,,,,,,
3/18/2001,DESERT,NA,SA,netgun,SAE071,O1,Y,,,,M,3,II,107.6,,,107.6,,0,0,1,1,1,0,1,,,,10,,,,,MOVED NORTH; HIT FENCE; TEAR IN SHOULDR~1.5,,,,,,,,
2/22/2001,DESERT,NA,SA,netgun,SAR073,O8,Y,,,,M,3,,106.8,107.3,107.2,107.3,,0,0,1,1,1,0,1,,16:10,16:20,10,,,,75,ABRASIONS ON GUMS AROUND MOUTH ONE SMALL ABRASION ON LEFT SIDE AND R SIDE BLOOD FROM BOTH NOSTRILS,,,,,,,,
9/24/2000,DESERT,NA,SA,netgun,SAE067,R55/R56,Y,,,,F,11.5,,101,101.3,101.5,101.5,,0,0,1,1,1,0,1,,8:35,8:42,7,,,22,0:00,BOTH HORN SHEATHS AND CORES OFF; LACERATION ON RIGHT EAR; OTH HORN CORE BASES BLEEDING SLIGHTLY,,,,,,,,
9/24/2000,DESERT,NA,SA,netgun,SAE069,O4,Y,,,,M,4.5,II,102.3,,,102.3,,0,0,1,1,1,0,1,,8:00,8:10,10,,,,,,,,,,,,,
9/24/2000,DESERT,NA,SA,netgun,SAE071,O1,Y,,,,M,2.5,I,106,,,106,,0,0,1,1,1,0,1,,10:00,10:15,15,,,,75,LAYED IN SUM APPROXIMATELY 15 MINUTES AFTER RELEASED,,,,,,,,
9/24/2000,DESERT,NA,SA,netgun,SAR072,O2,Y,,,,M,4.5,III,107.4,,,107.4,,0,0,1,1,1,0,1,,12:15,12:20,5,,,,,,,,,,,,,
4/13/2000,DESERT,NA,SA,netgun,SAE071,O1,Y,,,,M,2,I,102.3,102.9,102.4,102.9,,0,0,1,1,1,0,1,,10:30,11:00,30,,11:15,45,70,COLLAR ABRASIONS; NO SIGNE SOF SCABIE LESIONS; LONG HOLDING TIME IN CAMP; LONG DISTANCE CHOPPER TRANSPORT,,,,,,,,
4/13/2000,DESERT,NA,SA,netgun,SAR073,O8,Y,,,,M,2+,I,104.8,103.9,103.2,104.8,,0,0,1,1,1,0,1,,9:50,10:05,15,,10:43,,62,NECK ABRASION FROM COLLAR; SMALL ABRASION ON STOMACH; SOME BLOOD BETWEEN HORNS. MARKEDLY LARGE LEFT MANDIBLE,,,,,,,,
11/20/1999,DESERT,RR,SA,netgun,SAE069,O4,Y,,,84,M,3,II,101.9,101.7,103.6,103.6,,3,1,1,1,1,0,1,,9:00,9:10,10,8:57,9:10,13,,,,,,,,,,
11/20/1999,DESERT,RR,SA,netgun,SAE070,O13,Y,,,77,M,2+,II,103.9,104.4,103.5,104.4,,3,1,1,1,1,0,1,,8:59,9:09,10,,9:10,1,,,,,,,,,,
11/20/1999,DESERT,RR,SA,netgun,SAE071,O1,Y,,,71,M,1.5,II,104,106.6,108.9,108.9,,3,1,1,1,1,0,1,,8:34,8:55,21,,8:57,23,,IV FLUIDS; GOOD CAPILLARY REFLEXES PINK MUCOUS MEMBRANES AND BELCIHING; APPEAR TO BE ALERT IN GOOD SHAPE; SHEEP ROLLED OVER ON BACK DURING DELIVERY,,,,,,,,
11/20/1999,DESERT,RR,SA,netgun,SAR072,O2,Y,,,81,M,,,104.6,105.5,104.5,105.5,,3,1,1,1,1,0,1,,8:15,8:26,11,,8:27,,55,DOUSED WITH ALCOHOL SWABS; GREEN PAINT ON RUMP; BANAMINE; DEXAMETHAZOLE; RAM LOOKED IN GOOD CONDITION,,,,,,,,
11/20/1999,DESERT,RR,SA,netgun,SAR073,O8,Y,,,62,M,1.5,,107,107.4,107.7,107.7,,3,1,1,1,1,0,1,,8:03,8:26,23,,8:28,0:00,0:00,RELEASE WENT SMOOTHLY,,,,,,,,
